,generation no.,mean,sd,min_val,max_val
0,0,-6.002409246330936,0.7764775446474435,-6.956450711223265,-4.616237381315204
0,1,-13.277087462738098,2.1226780352073433,-16.761297933396065,-10.92374114994607
0,2,-14.96078924673497,1.295179776193778,-16.761297933396065,-13.691684547169496
0,3,-15.588977577707132,1.0567367519019013,-16.761297933396065,-14.248309812181832
0,4,-16.06742168809925,0.7574331565589684,-16.761297933396065,-14.594308071420514
0,5,-16.06742168809925,0.7574331565589684,-16.761297933396065,-14.594308071420514
0,6,-16.06742168809925,0.7574331565589684,-16.761297933396065,-14.594308071420514
0,7,-16.48498105979914,0.20224616136446036,-16.761297933396065,-16.277391414021004
0,8,-16.665615385818114,0.12917592894665045,-16.7940427282985,-16.42580118851746
0,9,-16.728651658601077,0.04844296696280649,-16.7940427282985,-16.664830148958586
0,10,-16.728651658601077,0.04844296696280649,-16.7940427282985,-16.664830148958586
0,11,-16.793557823078213,0.10446598964554574,-16.989360971344276,-16.682104929919973
0,12,-17.193833249112927,0.3847794702135218,-17.753860112299947,-16.81061041939479
0,13,-17.39401475116736,0.3935956458191882,-17.81151792966697,-16.862997456319896
0,14,-17.587173802029053,0.31467064495949293,-17.828792710628356,-16.989360971344276
0,15,-17.587173802029053,0.31467064495949293,-17.828792710628356,-16.989360971344276
0,16,-17.587173802029053,0.31467064495949293,-17.828792710628356,-16.989360971344276
0,17,-17.603210147088568,0.2843814455673294,-17.828792710628356,-17.06954269664184
0,18,-17.603210147088568,0.2843814455673294,-17.828792710628356,-17.06954269664184
0,19,-17.8305315509167,0.05665902917422374,-17.929554876029982,-17.753860112299947
0,20,-17.853148325219678,0.04228709331573236,-17.929554876029982,-17.81151792966697
0,21,-17.853148325219678,0.04228709331573236,-17.929554876029982,-17.81151792966697
0,22,-17.85503348359565,0.04056419322211357,-17.929554876029982,-17.820943721546833
0,23,-17.85503348359565,0.04056419322211357,-17.929554876029982,-17.820943721546833
0,24,-17.882360664461295,0.0526250780680179,-17.957579625875027,-17.828792710628356
0,25,-17.882360664461295,0.0526250780680179,-17.957579625875027,-17.828792710628356
0,26,-17.944615429104328,0.04387235995156082,-17.987212693397005,-17.866943983814842
0,27,-17.9941019087614,0.02719105174107472,-18.0394437837718,-17.957579625875027
0,28,-18.0026913456344,0.02017561179608015,-18.0394437837718,-17.98178596640478
0,29,-18.019979735264616,0.015354102523597977,-18.0394437837718,-18.000526810240025
0,30,-18.020853217586417,0.014311421227066058,-18.0394437837718,-18.004487474358385
0,31,-18.020853217586417,0.014311421227066058,-18.0394437837718,-18.004487474358385
0,32,-18.080420071207577,0.07567222351450771,-18.226488931266296,-18.022169002810415
0,33,-18.089917818399208,0.07057341125336734,-18.226488931266296,-18.03327160514246
0,34,-18.089917818399208,0.07057341125336734,-18.226488931266296,-18.03327160514246
0,35,-18.089917818399208,0.07057341125336734,-18.226488931266296,-18.03327160514246
0,36,-18.089917818399208,0.07057341125336734,-18.226488931266296,-18.03327160514246
0,37,-18.089917818399208,0.07057341125336734,-18.226488931266296,-18.03327160514246
0,38,-18.155718794094284,0.12183976273032615,-18.36227648361784,-18.0394437837718
0,39,-18.167430400141587,0.11256127406406324,-18.36227648361784,-18.069657738768555
0,40,-18.167430400141587,0.11256127406406324,-18.36227648361784,-18.069657738768555
0,41,-18.167430400141587,0.11256127406406324,-18.36227648361784,-18.069657738768555
0,42,-18.167430400141587,0.11256127406406324,-18.36227648361784,-18.069657738768555
0,43,-18.167430400141587,0.11256127406406324,-18.36227648361784,-18.069657738768555
0,44,-18.167430400141587,0.11256127406406324,-18.36227648361784,-18.069657738768555
0,45,-18.365757033672473,0.36224578551967546,-19.06129090642299,-18.080727033046927
0,46,-18.708525774762865,0.443243949589345,-19.389329476109893,-18.226488931266296
0,47,-18.973781691044284,0.3960351618654752,-19.39452713893253,-18.50324307639731
0,48,-19.239349694940625,0.4347750072300261,-19.831083095879016,-18.52051785735869
0,49,-19.424643582164272,0.24489653854295315,-19.831083095879016,-19.06129090642299
0,50,-19.424643582164272,0.24489653854295315,-19.831083095879016,-19.06129090642299
0,51,-19.51564590797471,0.16421976323863055,-19.831083095879016,-19.389329476109893
0,52,-19.604467092586486,0.13073679111659556,-19.831083095879016,-19.446987293476916
0,53,-19.604467092586486,0.13073679111659556,-19.831083095879016,-19.446987293476916
0,54,-19.604467092586486,0.13073679111659556,-19.831083095879016,-19.446987293476916
0,55,-19.604467092586486,0.13073679111659556,-19.831083095879016,-19.446987293476916
0,56,-19.659979003284384,0.10924462631636978,-19.831083095879016,-19.516302535475212
0,57,-19.685461980674212,0.08490764726655854,-19.831083095879016,-19.58798305331146
0,58,-19.685461980674212,0.08490764726655854,-19.831083095879016,-19.58798305331146
0,59,-19.699313762948975,0.07263802238965124,-19.831083095879016,-19.63997948478982
0,60,-19.744817854369803,0.06099213923662054,-19.831083095879016,-19.657241964685284
0,61,-19.744817854369803,0.06099213923662054,-19.831083095879016,-19.657241964685284
0,62,-19.744817854369803,0.06099213923662054,-19.831083095879016,-19.657241964685284
0,63,-19.769017763477542,0.042707450300399345,-19.831083095879016,-19.71789144984612
0,64,-19.803420215160767,0.0551389152009284,-19.889903708262253,-19.724546846966405
0,65,-19.889398713822054,0.13513296771462635,-20.14914303985224,-19.783537810644567
0,66,-19.97215152017423,0.167727317864973,-20.19730184240543,-19.79332591447219
0,67,-19.97215152017423,0.167727317864973,-20.19730184240543,-19.79332591447219
0,68,-20.06021293321718,0.11683318724281584,-20.19730184240543,-19.889903708262253
0,69,-20.06021293321718,0.11683318724281584,-20.19730184240543,-19.889903708262253
0,70,-20.06021293321718,0.11683318724281584,-20.19730184240543,-19.889903708262253
0,71,-20.165134231203876,0.03562186752076913,-20.205251679809002,-20.10648972066548
0,72,-20.22864364873265,0.0997684544028597,-20.42403680830934,-20.14914303985224
0,73,-20.298902362186244,0.1361163868206975,-20.5004366071202,-20.167484873287236
0,74,-20.367990136869945,0.13950437082400255,-20.512923746705745,-20.19730184240543
