,binding E,GCN,CN1,CN2,ratio surface,GCN mean,CN1 mean,CN2 mean
0,-1.6339933333333332,4.25,3.0,0.0,0.88,4.033333333333333,5.84,1.6
1,-1.46875,2.6666666666666665,3.0,1.0,0.92,4.076666666666666,5.68,1.52
2,-1.6287500000000004,2.6666666666666665,5.0,1.0,0.88,3.8633333333333333,5.68,1.52
3,-1.4743500000000003,4.0,4.0,1.0,0.92,4.51,5.68,1.44
4,-1.4743500000000003,4.916666666666667,4.0,1.0,0.88,3.773333333333333,5.6,1.52
5,-1.6287500000000004,4.166666666666667,8.0,1.0,,,,
6,-1.6287500000000004,3.6666666666666665,9.0,1.0,,,,
7,-1.4743500000000003,3.5,4.0,1.0,,,,
8,-1.46875,5.333333333333333,3.0,1.0,,,,
9,-1.6287500000000004,5.5,8.0,1.0,,,,
10,-1.6329500000000003,4.666666666666667,9.0,2.0,,,,
11,-1.6329500000000003,4.916666666666667,5.0,2.0,,,,
12,-1.6287500000000004,6.0,7.0,1.0,,,,
13,-1.6329500000000003,5.5,9.0,2.0,,,,
14,-1.6329500000000003,3.6666666666666665,5.0,2.0,,,,
15,-1.6287500000000004,4.333333333333333,6.0,1.0,,,,
16,-1.4743500000000003,3.6666666666666665,4.0,1.0,,,,
17,-1.8209999999999997,2.6666666666666665,6.0,3.0,,,,
18,-1.8209999999999997,3.6666666666666665,5.0,2.0,,,,
19,-1.8209999999999997,2.0,7.0,3.0,,,,
20,-1.8209999999999997,2.1666666666666665,7.0,3.0,,,,
21,-1.8209999999999997,5.916666666666667,7.0,3.0,,,,
22,-1.8209999999999997,2.5,7.0,3.0,,,,
23,-1.8017999999999994,4.416666666666667,5.0,1.0,,,,
24,-1.8209999999999997,4.083333333333333,6.0,2.0,,,,
25,-1.6339933333333332,4.25,3.0,0.0,,,,
26,-1.4743500000000003,3.1666666666666665,4.0,1.0,,,,
27,-1.6329500000000003,2.8333333333333335,5.0,2.0,,,,
28,-1.4743500000000003,3.8333333333333335,4.0,1.0,,,,
29,-1.6287500000000004,4.916666666666667,5.0,1.0,,,,
30,-1.77835,4.666666666666667,9.0,0.0,,,,
31,-1.6287500000000004,3.75,8.0,1.0,,,,
32,-1.6330599999999997,2.8333333333333335,4.0,0.0,,,,
33,-1.46875,5.916666666666667,3.0,1.0,,,,
34,-1.6329500000000003,5.5,8.0,2.0,,,,
35,-1.6329500000000003,4.25,8.0,2.0,,,,
36,-1.4841500000000005,4.75,4.0,2.0,,,,
37,-1.6287500000000004,6.083333333333333,7.0,1.0,,,,
38,-1.6329500000000003,5.583333333333333,9.0,2.0,,,,
39,-1.6287500000000004,3.75,5.0,1.0,,,,
40,-1.6287500000000004,4.333333333333333,6.0,1.0,,,,
41,-1.4743500000000003,3.6666666666666665,4.0,1.0,,,,
42,-1.8209999999999997,3.5,5.0,2.0,,,,
43,-1.8209999999999997,2.8333333333333335,6.0,3.0,,,,
44,-1.6928699999999992,3.5,4.0,2.0,,,,
45,-1.8209999999999997,2.0833333333333335,7.0,3.0,,,,
46,-1.8209999999999997,5.416666666666667,7.0,3.0,,,,
47,-1.8209999999999997,2.0,6.0,3.0,,,,
