,generation no.,mean,sd,min_val,max_val
0,0,-5.425435480386831,0.9033599462554077,-6.459678232555085,-4.131435657933093
0,1,-13.579370938045468,1.1740477627941939,-14.7285997460686,-11.338533732266132
0,2,-14.371717659883771,0.24667884830365613,-14.7285997460686,-14.048222148330527
0,3,-14.591525330651137,0.11984887198053731,-14.7285997460686,-14.408595371731165
0,4,-14.700161701168463,0.14773456778905436,-14.951777224317787,-14.521530915288123
0,5,-15.266810343065279,0.3634777409318838,-15.689416512478248,-14.7285997460686
0,6,-16.47550571376727,1.2157870999738931,-18.71164609410698,-15.495234564648491
0,7,-17.51974014193746,1.3349826594321066,-19.36351295048096,-15.689416512478248
0,8,-18.128200323264615,1.017701220934146,-19.36351295048096,-16.83271077785936
0,9,-18.980421366659378,0.3140111802960458,-19.36630949452659,-18.71164609410698
0,10,-18.980421366659378,0.3140111802960458,-19.36630949452659,-18.71164609410698
0,11,-18.980421366659378,0.3140111802960458,-19.36630949452659,-18.71164609410698
0,12,-19.145381619762997,0.28232894035427025,-19.38833742310051,-18.731717419114
0,13,-19.145381619762997,0.28232894035427025,-19.38833742310051,-18.731717419114
0,14,-19.24414963286356,0.1923968030686282,-19.38833742310051,-18.87703081159293
0,15,-19.316948970256544,0.06901804158673366,-19.38833742310051,-19.225557484616807
0,16,-19.316948970256544,0.06901804158673366,-19.38833742310051,-19.225557484616807
0,17,-19.45505001056164,0.2362383561450386,-19.91606268614226,-19.241027498557862
0,18,-19.628176351185207,0.2827703943207381,-20.024879620754533,-19.36630949452659
0,19,-19.73954996155697,0.26691816297832166,-20.024879620754533,-19.38833742310051
0,20,-20.170863898347626,0.3586458699955788,-20.872785428930094,-19.91606268614226
0,21,-20.438803477053398,0.2625756781254757,-20.872785428930094,-20.117414209525833
0,22,-20.520849016021796,0.20768908795504337,-20.872785428930094,-20.293755898451778
0,23,-20.76832380664571,0.1785987328170841,-20.96860251611904,-20.527641904367826
0,24,-21.09104979968247,0.16381820468187025,-21.352376159621045,-20.89199338050568
0,25,-21.33290634527877,0.40562120621899916,-22.101276108487177,-20.96860251611904
0,26,-21.623396591813176,0.5389002486258097,-22.421053748791067,-21.052352197138816
0,27,-21.640679302994283,0.5214114073383351,-22.421053748791067,-21.138765753044353
0,28,-21.640679302994283,0.5214114073383351,-22.421053748791067,-21.138765753044353
0,29,-21.640679302994283,0.5214114073383351,-22.421053748791067,-21.138765753044353
0,30,-21.655893705883884,0.5074673762857247,-22.421053748791067,-21.189924745027767
0,31,-21.66221745244372,0.5017865660319368,-22.421053748791067,-21.214837767492348
0,32,-21.66221745244372,0.5017865660319368,-22.421053748791067,-21.214837767492348
0,33,-21.675074803571555,0.4908632888783351,-22.421053748791067,-21.221543477826934
0,34,-21.675074803571555,0.4908632888783351,-22.421053748791067,-21.221543477826934
0,35,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,36,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,37,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,38,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,39,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,40,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,41,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,42,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,43,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,44,-21.715547799342865,0.4591159756066394,-22.421053748791067,-21.279124523131557
0,45,-22.157959596859293,0.3876234991251341,-22.441717513819448,-21.423908456683485
0,46,-22.157959596859293,0.3876234991251341,-22.441717513819448,-21.423908456683485
0,47,-22.54241266533045,0.4207757098394328,-23.346173799039256,-22.101276108487177
0,48,-22.660282019425523,0.3586530001050539,-23.346173799039256,-22.401842156515293
0,49,-22.660282019425523,0.3586530001050539,-23.346173799039256,-22.401842156515293
0,50,-22.72236985970937,0.3346036883629742,-23.346173799039256,-22.421053748791067
0,51,-22.72236985970937,0.3346036883629742,-23.346173799039256,-22.421053748791067
0,52,-22.9270012323934,0.23667927179875545,-23.346173799039256,-22.690622878962557
0,53,-22.9270012323934,0.23667927179875545,-23.346173799039256,-22.690622878962557
0,54,-22.9270012323934,0.23667927179875545,-23.346173799039256,-22.690622878962557
0,55,-22.9270012323934,0.23667927179875545,-23.346173799039256,-22.690622878962557
0,56,-22.9270012323934,0.23667927179875545,-23.346173799039256,-22.690622878962557
0,57,-22.9270012323934,0.23667927179875545,-23.346173799039256,-22.690622878962557
0,58,-22.945322074626198,0.2206771163912427,-23.346173799039256,-22.712281357934522
0,59,-22.945322074626198,0.2206771163912427,-23.346173799039256,-22.712281357934522
0,60,-23.037446012011255,0.19926969732177452,-23.346173799039256,-22.782227090126568
0,61,-23.037446012011255,0.19926969732177452,-23.346173799039256,-22.782227090126568
0,62,-23.037446012011255,0.19926969732177452,-23.346173799039256,-22.782227090126568
0,63,-23.037446012011255,0.19926969732177452,-23.346173799039256,-22.782227090126568
0,64,-23.038379248142228,0.19807962275558627,-23.346173799039256,-22.786893270781427
0,65,-23.12709385168345,0.16154164454226755,-23.346173799039256,-22.912216920983674
0,66,-23.12709385168345,0.16154164454226755,-23.346173799039256,-22.912216920983674
0,67,-23.12709385168345,0.16154164454226755,-23.346173799039256,-22.912216920983674
0,68,-23.12709385168345,0.16154164454226755,-23.346173799039256,-22.912216920983674
0,69,-23.199412977780195,0.12623986385405217,-23.346173799039256,-22.973711205046982
0,70,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,71,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,72,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,73,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,74,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,75,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,76,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,77,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,78,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,79,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,80,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,81,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,82,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,83,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,84,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,85,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,86,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,87,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,88,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,89,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,90,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,91,-23.305388491732252,0.04683931046151321,-23.35462628289688,-23.230466288487555
0,92,-23.36761863339232,0.09142999773506896,-23.541616996787894,-23.273812551467387
0,93,-23.36761863339232,0.09142999773506896,-23.541616996787894,-23.273812551467387
0,94,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,95,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,96,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,97,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,98,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,99,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,100,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,101,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,102,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,103,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,104,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,105,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,106,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,107,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,108,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,109,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,110,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,111,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,112,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,113,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,114,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,115,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,116,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,117,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,118,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,119,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,120,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,121,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,122,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,123,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,124,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,125,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,126,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,127,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,128,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,129,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,130,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,131,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,132,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,133,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,134,-23.38509184378175,0.07938834927445461,-23.541616996787894,-23.32186353677018
0,135,-23.426982519374832,0.08957941623195673,-23.541616996787894,-23.346173799039256
0,136,-23.426982519374832,0.08957941623195673,-23.541616996787894,-23.346173799039256
0,137,-23.426982519374832,0.08957941623195673,-23.541616996787894,-23.346173799039256
0,138,-23.426982519374832,0.08957941623195673,-23.541616996787894,-23.346173799039256
0,139,-23.426982519374832,0.08957941623195673,-23.541616996787894,-23.346173799039256
0,140,-23.4977658948919,0.07218585062469236,-23.563399184043895,-23.36117860341455
0,141,-23.4977658948919,0.07218585062469236,-23.563399184043895,-23.36117860341455
0,142,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,143,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,144,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,145,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,146,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,147,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,148,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,149,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,150,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,151,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,152,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,153,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,154,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
0,155,-23.54387830273868,0.03345856956804851,-23.591740642648432,-23.491317775477597
