,binding E,GCN,CN1,CN2,ratio surface,GCN mean,CN1 mean,CN2 mean
0,-1.4447233333333331,4.5,4.0,1.0,0.9285714285714286,4.964285714285714,5.428571428571429,1.1428571428571428
1,-1.4447233333333331,5.083333333333333,4.0,1.0,0.9285714285714286,5.267857142857143,5.571428571428571,1.2857142857142858
2,-1.6217833333333338,4.416666666666667,6.0,1.0,0.9285714285714286,4.857142857142857,5.285714285714286,1.2857142857142858
3,-1.6259833333333338,5.583333333333333,9.0,2.0,1.0,3.7023809523809526,4.714285714285714,1.0
4,-1.6217833333333338,4.75,6.0,1.0,1.0,3.6904761904761907,4.571428571428571,0.8571428571428571
5,-1.5955000000000001,4.083333333333333,3.0,0.0,1.0,3.755952380952381,4.571428571428571,1.1428571428571428
6,-1.6217833333333338,5.5,6.0,1.0,1.0,1.9285714285714286,3.857142857142857,0.7142857142857143
7,-1.6217833333333338,5.583333333333333,6.0,1.0,1.0,1.827380952380952,3.857142857142857,0.5714285714285714
8,-1.5955000000000001,4.083333333333333,3.0,0.0,1.0,1.7857142857142858,3.7142857142857144,0.5714285714285714
9,-1.8279999999999998,5.583333333333333,6.0,2.0,1.0,1.773809523809524,3.7142857142857144,0.5714285714285714
10,-1.8279999999999998,5.333333333333333,6.0,2.0,1.0,1.880952380952381,3.857142857142857,0.8571428571428571
11,-1.8067999999999995,4.833333333333333,5.0,1.0,1.0,1.7738095238095235,3.7142857142857144,0.7142857142857143
12,-1.8279999999999998,5.333333333333333,7.0,2.0,1.0,1.7202380952380951,3.7142857142857144,0.7142857142857143
13,-1.8067999999999995,4.833333333333333,5.0,1.0,,,,
14,-1.6217833333333338,5.333333333333333,5.0,1.0,,,,
15,-1.6217833333333338,5.416666666666667,5.0,1.0,,,,
16,-1.6217833333333338,4.916666666666667,6.0,1.0,,,,
17,-1.6259833333333338,5.75,9.0,3.0,,,,
18,-1.6217833333333338,5.083333333333333,5.0,1.0,,,,
19,-1.5955000000000001,4.166666666666667,3.0,0.0,,,,
20,-1.6217833333333338,5.25,6.0,1.0,,,,
21,-1.6217833333333338,5.75,5.0,1.0,,,,
22,-1.6700699999999993,4.666666666666667,4.0,1.0,,,,
23,-1.8279999999999998,5.916666666666667,7.0,2.0,,,,
24,-1.8279999999999998,5.666666666666667,7.0,2.0,,,,
25,-1.8067999999999995,5.25,5.0,1.0,,,,
26,-1.8279999999999998,5.583333333333333,7.0,2.0,,,,
27,-1.6700699999999993,5.0,4.0,1.0,,,,
28,-1.4447233333333331,4.75,4.0,1.0,,,,
29,-1.4447233333333331,4.916666666666667,4.0,1.0,,,,
30,-1.65625,3.4166666666666665,2.0,1.0,,,,
31,-1.6217833333333338,4.5,7.0,1.0,,,,
32,-1.6259833333333338,5.416666666666667,9.0,2.0,,,,
33,-1.6217833333333338,4.5,5.0,1.0,,,,
34,-1.6020666666666665,4.25,4.0,0.0,,,,
35,-1.6217833333333338,5.333333333333333,6.0,1.0,,,,
36,-1.6217833333333338,5.583333333333333,5.0,1.0,,,,
37,-1.8279999999999998,5.666666666666667,6.0,2.0,,,,
38,-1.8279999999999998,5.166666666666667,6.0,2.0,,,,
39,-1.8279999999999998,5.0,5.0,2.0,,,,
40,-1.8279999999999998,5.083333333333333,7.0,2.0,,,,
41,-1.6700699999999993,4.416666666666667,4.0,1.0,,,,
42,-1.4447233333333331,3.5,4.0,1.0,,,,
43,-1.4447233333333331,4.083333333333333,4.0,1.0,,,,
44,-1.7681166666666672,3.5,6.0,0.0,,,,
45,-1.6259833333333338,4.666666666666667,8.0,2.0,,,,
46,-1.6217833333333338,4.25,6.0,1.0,,,,
47,-1.5955000000000001,3.1666666666666665,3.0,0.0,,,,
48,-1.6217833333333338,3.6666666666666665,5.0,1.0,,,,
49,-1.6217833333333338,4.5,6.0,1.0,,,,
50,-1.6020666666666665,3.1666666666666665,4.0,0.0,,,,
51,-1.8279999999999998,3.6666666666666665,5.0,2.0,,,,
52,-1.8279999999999998,4.333333333333333,5.0,2.0,,,,
53,-1.6700699999999993,3.5,4.0,1.0,,,,
54,-1.6700699999999993,3.5833333333333335,4.0,1.0,,,,
55,-1.6967366666666666,2.25,2.0,1.0,,,,
56,-1.8311266666666666,1.8333333333333333,2.0,0.0,,,,
57,-1.5955000000000001,3.5,3.0,0.0,,,,
58,-1.6217833333333338,3.6666666666666665,6.0,1.0,,,,
59,-1.6217833333333338,4.083333333333333,5.0,1.0,,,,
60,-1.7681166666666672,3.6666666666666665,6.0,0.0,,,,
61,-1.6259833333333338,4.666666666666667,8.0,2.0,,,,
62,-1.7681166666666672,4.166666666666667,5.0,0.0,,,,
63,-1.5955000000000001,3.1666666666666665,3.0,0.0,,,,
64,-1.6217833333333338,3.3333333333333335,5.0,1.0,,,,
65,-1.4447233333333331,4.583333333333333,4.0,1.0,,,,
66,-1.8279999999999998,3.9166666666666665,5.0,2.0,,,,
67,-1.8279999999999998,4.5,5.0,2.0,,,,
68,-1.6700699999999993,3.5,4.0,1.0,,,,
69,-1.6069366666666667,3.0833333333333335,3.0,1.0,,,,
70,-1.6217833333333338,3.6666666666666665,5.0,1.0,,,,
71,-1.4447233333333331,4.083333333333333,4.0,1.0,,,,
72,-1.6217833333333338,3.8333333333333335,7.0,1.0,,,,
73,-1.6259833333333338,4.5,8.0,3.0,,,,
74,-1.7681166666666672,3.8333333333333335,5.0,0.0,,,,
75,-1.6020666666666665,3.4166666666666665,4.0,0.0,,,,
76,-1.6217833333333338,3.6666666666666665,5.0,1.0,,,,
77,-1.4447233333333331,4.666666666666667,4.0,1.0,,,,
78,-1.8279999999999998,4.166666666666667,5.0,2.0,,,,
79,-1.8279999999999998,4.25,5.0,2.0,,,,
80,-1.6967366666666666,2.1666666666666665,2.0,1.0,,,,
81,-1.8067999999999995,3.75,5.0,1.0,,,,
82,-1.6069366666666667,3.0,3.0,1.0,,,,
83,-1.6967366666666666,3.5833333333333335,2.0,1.0,,,,
84,-1.4316233333333335,2.0833333333333335,3.0,1.0,,,,
85,-1.6217833333333338,2.75,5.0,1.0,,,,
86,-1.8311266666666666,2.5,2.0,0.0,,,,
87,-1.7681166666666672,2.3333333333333335,7.0,0.0,,,,
88,-1.6217833333333338,2.1666666666666665,5.0,1.0,,,,
89,-1.4316233333333335,2.9166666666666665,3.0,1.0,,,,
90,-1.8067999999999995,2.0833333333333335,5.0,1.0,,,,
91,-1.6191699999999998,2.3333333333333335,3.0,2.0,,,,
92,-1.8067999999999995,2.5,5.0,1.0,,,,
93,-1.6020666666666665,1.0,4.0,0.0,,,,
94,-1.5955000000000001,1.0833333333333333,3.0,0.0,,,,
95,-1.4316233333333335,1.0833333333333333,3.0,1.0,,,,
96,-1.6967366666666666,1.1666666666666667,2.0,1.0,,,,
97,-1.614453333333332,1.0,4.0,0.0,,,,
98,-1.5955000000000001,1.9166666666666667,3.0,0.0,,,,
99,-1.6217833333333338,2.25,5.0,1.0,,,,
100,-1.8311266666666666,2.25,2.0,0.0,,,,
101,-1.7681166666666672,1.9166666666666667,6.0,0.0,,,,
102,-1.6217833333333338,1.75,5.0,1.0,,,,
103,-1.5955000000000001,2.4166666666666665,3.0,0.0,,,,
104,-1.6700699999999993,1.5833333333333333,4.0,1.0,,,,
105,-1.6700699999999993,2.3333333333333335,4.0,1.0,,,,
106,-1.7681166666666672,1.4166666666666667,5.0,0.0,,,,
107,-1.4316233333333335,1.5833333333333333,3.0,1.0,,,,
108,-1.4316233333333335,1.5833333333333333,3.0,1.0,,,,
109,-1.6069366666666667,1.5833333333333333,3.0,1.0,,,,
110,-1.6069366666666667,1.5833333333333333,3.0,1.0,,,,
111,-1.7465833333333323,1.4166666666666667,5.0,0.0,,,,
112,-1.5955000000000001,2.25,3.0,0.0,,,,
113,-1.6217833333333338,2.25,5.0,1.0,,,,
114,-1.8311266666666666,2.3333333333333335,2.0,0.0,,,,
115,-1.7681166666666672,2.4166666666666665,7.0,0.0,,,,
116,-1.6259833333333338,2.0833333333333335,5.0,2.0,,,,
117,-1.6020666666666665,2.3333333333333335,4.0,0.0,,,,
118,-1.6967366666666666,2.0,2.0,1.0,,,,
119,-1.6700699999999993,1.6666666666666667,4.0,1.0,,,,
120,-1.6700699999999993,2.3333333333333335,4.0,1.0,,,,
121,-1.6020666666666665,1.0,4.0,0.0,,,,
122,-1.5955000000000001,1.0833333333333333,3.0,0.0,,,,
123,-1.4316233333333335,1.0833333333333333,3.0,1.0,,,,
124,-1.6967366666666666,1.1666666666666667,2.0,1.0,,,,
125,-1.614453333333332,1.0,4.0,0.0,,,,
126,-1.5955000000000001,1.8333333333333333,3.0,0.0,,,,
127,-1.4447233333333331,2.3333333333333335,4.0,1.0,,,,
128,-1.7681166666666672,2.1666666666666665,6.0,0.0,,,,
129,-1.6217833333333338,2.0833333333333335,5.0,1.0,,,,
130,-1.4316233333333335,2.4166666666666665,3.0,1.0,,,,
131,-1.6700699999999993,1.5,4.0,1.0,,,,
132,-1.8067999999999995,2.25,5.0,1.0,,,,
133,-1.6967366666666666,1.9166666666666667,2.0,1.0,,,,
