,binding E,GCN,CN1,CN2,ratio surface,GCN mean,CN1 mean,CN2 mean
0,-1.6353500000000003,5.166666666666667,5.0,1.0,0.875,4.864583333333333,5.625,1.5
1,-1.4801500000000005,4.666666666666667,4.0,1.0,0.875,5.052083333333333,5.5,1.625
2,-1.6353500000000003,4.5,5.0,1.0,0.875,4.59375,5.375,1.5
3,-1.6353500000000003,5.25,6.0,1.0,0.875,4.739583333333334,5.375,1.375
4,-1.4801500000000005,4.5,4.0,1.0,0.9375,4.255208333333334,5.25,1.25
5,-1.6395500000000005,4.75,9.0,2.0,,,,
6,-1.6353500000000003,5.666666666666667,9.0,1.0,,,,
7,-1.4801500000000005,3.8333333333333335,4.0,1.0,,,,
8,-1.6395500000000005,5.666666666666667,5.0,2.0,,,,
9,-1.4801500000000005,4.583333333333333,4.0,1.0,,,,
10,-1.6684699999999995,4.0,4.0,1.0,,,,
11,-1.8209999999999997,4.666666666666667,7.0,2.0,,,,
12,-1.8209999999999997,5.166666666666667,6.0,2.0,,,,
13,-1.8209999999999997,4.5,6.0,2.0,,,,
14,-1.8209999999999997,5.833333333333333,7.0,3.0,,,,
15,-1.8209999999999997,5.083333333333333,5.0,2.0,,,,
16,-1.4801500000000005,4.75,4.0,1.0,,,,
17,-1.4801500000000005,4.083333333333333,4.0,1.0,,,,
18,-1.4899500000000003,5.166666666666667,4.0,2.0,,,,
19,-1.6353500000000003,5.0,7.0,1.0,,,,
20,-1.4899500000000003,4.833333333333333,4.0,2.0,,,,
21,-1.6353500000000003,5.166666666666667,9.0,1.0,,,,
22,-1.6353500000000003,5.833333333333333,9.0,1.0,,,,
23,-1.4801500000000005,4.0,4.0,1.0,,,,
24,-1.6395500000000005,5.583333333333333,5.0,2.0,,,,
25,-1.4801500000000005,4.75,4.0,1.0,,,,
26,-1.6185699999999996,4.916666666666667,3.0,2.0,,,,
27,-1.8209999999999997,5.666666666666667,7.0,2.0,,,,
28,-1.8209999999999997,5.0,7.0,2.0,,,,
29,-1.8209999999999997,4.916666666666667,5.0,2.0,,,,
30,-1.8209999999999997,5.666666666666667,7.0,3.0,,,,
31,-1.8209999999999997,5.5,5.0,2.0,,,,
32,-1.4801500000000005,4.583333333333333,4.0,1.0,,,,
33,-1.4801500000000005,4.083333333333333,4.0,1.0,,,,
34,-1.4801500000000005,4.666666666666667,4.0,1.0,,,,
35,-1.6353500000000003,4.583333333333333,6.0,1.0,,,,
36,-1.4801500000000005,4.333333333333333,4.0,1.0,,,,
37,-1.6353500000000003,4.666666666666667,9.0,1.0,,,,
38,-1.6353500000000003,5.416666666666667,9.0,1.0,,,,
39,-1.4899500000000003,4.083333333333333,4.0,2.0,,,,
40,-1.6395500000000005,5.333333333333333,5.0,2.0,,,,
41,-1.6353500000000003,4.666666666666667,5.0,1.0,,,,
42,-1.8209999999999997,5.25,6.0,2.0,,,,
43,-1.8209999999999997,4.583333333333333,6.0,2.0,,,,
44,-1.8209999999999997,4.5,5.0,2.0,,,,
45,-1.8209999999999997,5.25,7.0,3.0,,,,
46,-1.8209999999999997,5.083333333333333,6.0,2.0,,,,
47,-1.7012366666666665,2.4166666666666665,2.0,1.0,,,,
48,-1.857993333333333,2.9166666666666665,2.0,0.0,,,,
49,-1.6353500000000003,4.166666666666667,5.0,1.0,,,,
50,-1.4801500000000005,4.333333333333333,4.0,1.0,,,,
51,-1.6353500000000003,5.25,5.0,1.0,,,,
52,-1.6353500000000003,4.916666666666667,6.0,1.0,,,,
53,-1.4801500000000005,4.416666666666667,4.0,1.0,,,,
54,-1.6353500000000003,5.0,9.0,1.0,,,,
55,-1.6353500000000003,5.5,9.0,1.0,,,,
56,-1.4801500000000005,3.8333333333333335,4.0,1.0,,,,
57,-1.6395500000000005,5.5,5.0,2.0,,,,
58,-1.4801500000000005,4.583333333333333,4.0,1.0,,,,
59,-1.8209999999999997,5.583333333333333,6.0,2.0,,,,
60,-1.8209999999999997,4.666666666666667,6.0,2.0,,,,
61,-1.8209999999999997,4.833333333333333,5.0,2.0,,,,
62,-1.8209999999999997,5.333333333333333,7.0,3.0,,,,
63,-1.8209999999999997,5.0,5.0,2.0,,,,
64,-1.635393333333333,2.6666666666666665,3.0,0.0,,,,
65,-1.6353500000000003,4.166666666666667,5.0,1.0,,,,
66,-1.47235,4.25,3.0,1.0,,,,
67,-1.78275,4.0,6.0,0.0,,,,
68,-1.6353500000000003,4.833333333333333,6.0,1.0,,,,
69,-1.4801500000000005,4.333333333333333,4.0,1.0,,,,
70,-1.6395500000000005,4.416666666666667,8.0,2.0,,,,
71,-1.6353500000000003,4.916666666666667,9.0,1.0,,,,
72,-1.4801500000000005,3.6666666666666665,4.0,1.0,,,,
73,-1.6353500000000003,4.916666666666667,5.0,1.0,,,,
74,-1.4801500000000005,4.333333333333333,4.0,1.0,,,,
75,-1.6684699999999995,3.0833333333333335,4.0,1.0,,,,
76,-1.8209999999999997,4.333333333333333,6.0,2.0,,,,
77,-1.8209999999999997,4.5,6.0,2.0,,,,
78,-1.8209999999999997,4.833333333333333,6.0,3.0,,,,
79,-1.8209999999999997,4.833333333333333,5.0,2.0,,,,
