,generation no.,mean,sd,min_val,max_val
0,0,-3.2496151898282846,1.4378758332497952,-4.842875575011538,-1.0961400961014252
0,1,-9.466357331494986,1.0243375264093695,-10.794521599275699,-7.722717474723709
0,2,-10.837048701046388,0.5642162741346751,-11.540315707496912,-9.8929753504403
0,3,-11.874168284063908,0.39723580079912885,-12.269862453449337,-11.264978913761835
0,4,-12.318574502495343,0.6374392054380562,-13.487010005919018,-11.540315707496912
0,5,-12.707055168443905,0.6354725456474533,-13.487010005919018,-12.145974760944245
0,6,-13.402242146620017,1.0259275084388928,-15.209469044903784,-12.269862453449337
0,7,-13.650803113549449,0.8583278434046604,-15.209469044903784,-12.564946735633859
0,8,-13.967489101661197,0.6709215655005178,-15.209469044903784,-13.479922493194078
0,9,-13.967963119162388,0.6705776730649574,-15.209469044903784,-13.482292580700028
0,10,-14.309943455810862,0.7650471029569499,-15.209469044903784,-13.487010005919018
0,11,-14.314989620938425,0.7596667747891185,-15.209469044903784,-13.512240831556834
0,12,-14.316920488494151,0.7576334988178268,-15.209469044903784,-13.512667288096516
0,13,-14.638287641571125,0.6819665453456872,-15.209469044903784,-13.529942069057899
0,14,-14.826411219219121,0.4354634566712213,-15.209469044903784,-14.148376676192594
0,15,-14.9087466654682,0.3241795360404945,-15.209469044903784,-14.470559957297878
0,16,-15.040274846358084,0.24294694858898908,-15.209469044903784,-14.560053907437984
0,17,-15.040274846358084,0.24294694858898908,-15.209469044903784,-14.560053907437984
0,18,-15.088632271475092,0.14809620487235184,-15.209469044903784,-14.801841033023019
0,19,-15.088632271475092,0.14809620487235184,-15.209469044903784,-14.801841033023019
0,20,-15.088632271475092,0.14809620487235184,-15.209469044903784,-14.801841033023019
0,21,-15.171153014565629,0.0428803666100275,-15.214444748475707,-15.11145615375895
0,22,-15.205224144689444,0.04913465627447132,-15.281811804378014,-15.128200861747304
0,23,-15.2395849732319,0.04293847880168911,-15.300005004459592,-15.192194263942403
0,24,-15.2395849732319,0.04293847880168911,-15.300005004459592,-15.192194263942403
0,25,-15.257316671923576,0.03769257168143717,-15.300005004459592,-15.209469044903784
0,26,-15.257316671923576,0.03769257168143717,-15.300005004459592,-15.209469044903784
0,27,-15.268138458230698,0.02921610182153319,-15.300005004459592,-15.214444748475707
0,28,-15.268138458230698,0.02921610182153319,-15.300005004459592,-15.214444748475707
0,29,-15.268138458230698,0.02921610182153319,-15.300005004459592,-15.214444748475707
0,30,-15.268138458230698,0.02921610182153319,-15.300005004459592,-15.214444748475707
0,31,-15.307646171875884,0.0534264628852601,-15.411983316701631,-15.263577976439402
0,32,-15.322810079827871,0.04937277828436813,-15.411983316701631,-15.280852757400782
0,33,-15.322810079827871,0.04937277828436813,-15.411983316701631,-15.280852757400782
0,34,-15.322810079827871,0.04937277828436813,-15.411983316701631,-15.280852757400782
0,35,-15.337973987779856,0.04566151226832363,-15.411983316701631,-15.281811804378014
0,36,-15.343580810041194,0.03976099553363174,-15.411983316701631,-15.300005004459592
0,37,-15.375773545676063,0.05404421243871898,-15.460968682633927,-15.309845915684715
0,38,-15.375773545676063,0.05404421243871898,-15.460968682633927,-15.309845915684715
0,39,-15.405476452563354,0.05033232657523491,-15.460968682633927,-15.339397516199329
0,40,-15.502069658899401,0.11502307665270198,-15.72941397135665,-15.411983316701631
0,41,-15.502069658899401,0.11502307665270198,-15.72941397135665,-15.411983316701631
0,42,-15.502069658899401,0.11502307665270198,-15.72941397135665,-15.411983316701631
0,43,-15.502069658899401,0.11502307665270198,-15.72941397135665,-15.411983316701631
0,44,-15.739545996536176,0.44274552813068185,-16.599365004885506,-15.449621873683627
0,45,-15.905329453965782,0.3701028713010578,-16.599365004885506,-15.504999018227359
0,46,-16.00071818254257,0.3090490630212048,-16.599365004885506,-15.74510880961831
0,47,-16.39818080851871,0.4350009271441712,-17.080122246493495,-15.89667116430691
0,48,-16.39818080851871,0.4350009271441712,-17.080122246493495,-15.89667116430691
0,49,-16.538381935651717,0.356688654207861,-17.080122246493495,-15.966247822849612
0,50,-16.779460102587574,0.28371150546877116,-17.159861197094948,-16.46027526449199
0,51,-16.937818904621093,0.249193741849954,-17.175919199329847,-16.599365004885506
0,52,-17.193314931050782,0.08130535672103054,-17.35017438108254,-17.113785460516134
0,53,-17.2700433759973,0.1339971375966255,-17.49742768524871,-17.159861197094948
0,54,-17.2700433759973,0.1339971375966255,-17.49742768524871,-17.159861197094948
0,55,-17.2700433759973,0.1339971375966255,-17.49742768524871,-17.159861197094948
0,56,-17.2700433759973,0.1339971375966255,-17.49742768524871,-17.159861197094948
0,57,-17.307327523540145,0.12369141557319595,-17.49742768524871,-17.166834417230447
0,58,-17.314750529695896,0.11590603082713123,-17.49742768524871,-17.175919199329847
0,59,-17.53665505512749,0.17406775971027852,-17.77544933396363,-17.35017438108254
0,60,-17.577570414625484,0.14743135319870357,-17.77544933396363,-17.359706884729853
0,61,-17.577570414625484,0.14743135319870357,-17.77544933396363,-17.359706884729853
0,62,-17.609544718642972,0.10905667745351381,-17.77544933396363,-17.49742768524871
0,63,-17.74067606072741,0.12502067389520002,-17.942305367098193,-17.554751178572488
0,64,-17.843155210160283,0.1397541613400665,-18.06714692573687,-17.700516990612726
0,65,-17.843155210160283,0.1397541613400665,-18.06714692573687,-17.700516990612726
0,66,-17.843155210160283,0.1397541613400665,-18.06714692573687,-17.700516990612726
0,67,-17.843155210160283,0.1397541613400665,-18.06714692573687,-17.700516990612726
0,68,-17.862842038692044,0.12435964836635836,-18.06714692573687,-17.730357433390004
0,69,-17.862842038692044,0.12435964836635836,-18.06714692573687,-17.730357433390004
0,70,-17.870754193876014,0.11670155708966412,-18.06714692573687,-17.769918209309843
0,71,-17.870754193876014,0.11670155708966412,-18.06714692573687,-17.769918209309843
0,72,-17.870754193876014,0.11670155708966412,-18.06714692573687,-17.769918209309843
0,73,-17.870754193876014,0.11670155708966412,-18.06714692573687,-17.769918209309843
0,74,-17.870754193876014,0.11670155708966412,-18.06714692573687,-17.769918209309843
0,75,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,76,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,77,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,78,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,79,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,80,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,81,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,82,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,83,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,84,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,85,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,86,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,87,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,88,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,89,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,90,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,91,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
0,92,-17.89856750982288,0.10537746157451565,-18.06714692573687,-17.77544933396363
