,binding E,GCN,CN1,CN2,ratio surface,GCN mean,CN1 mean,CN2 mean
0,-1.46875,4.0,3.0,1.0,0.8947368421052632,6.467105263157895,5.894736842105263,1.5263157894736843
1,-1.6330599999999997,5.083333333333333,4.0,0.0,0.8947368421052632,6.480263157894737,5.947368421052632,1.5263157894736843
2,-1.6287500000000004,6.416666666666667,7.0,1.0,0.8947368421052632,6.438596491228069,5.947368421052632,1.5263157894736843
3,-1.46875,3.75,3.0,1.0,0.8947368421052632,6.482456140350877,5.947368421052632,1.5263157894736843
4,-1.6287500000000004,7.333333333333333,7.0,1.0,0.8947368421052632,6.407894736842106,5.894736842105263,1.5263157894736843
5,-1.6329500000000003,8.916666666666666,8.0,3.0,,,,
6,-1.6287500000000004,5.5,5.0,1.0,,,,
7,-1.77835,8.916666666666666,9.0,0.0,,,,
8,-1.6329500000000003,8.5,8.0,3.0,,,,
9,-1.6287500000000004,6.583333333333333,5.0,1.0,,,,
10,-1.6287500000000004,8.333333333333334,7.0,1.0,,,,
11,-1.6329500000000003,8.75,7.0,2.0,,,,
12,-1.8209999999999997,6.333333333333333,5.0,3.0,,,,
13,-1.8209999999999997,8.5,8.0,3.0,,,,
14,-1.8209999999999997,6.5,5.0,3.0,,,,
15,-1.46875,4.25,3.0,1.0,,,,
16,-1.6330599999999997,6.083333333333333,4.0,0.0,,,,
17,-1.6287500000000004,5.75,5.0,1.0,,,,
18,-1.6287500000000004,4.416666666666667,5.0,1.0,,,,
19,-1.4743500000000003,4.583333333333333,4.0,1.0,,,,
20,-1.77835,7.166666666666667,9.0,0.0,,,,
21,-1.6287500000000004,6.833333333333333,5.0,1.0,,,,
22,-1.6329500000000003,8.833333333333334,8.0,3.0,,,,
23,-1.6287500000000004,7.0,5.0,1.0,,,,
24,-1.6287500000000004,9.25,9.0,1.0,,,,
25,-1.6287500000000004,6.166666666666667,6.0,1.0,,,,
26,-1.6287500000000004,7.583333333333333,9.0,1.0,,,,
27,-1.4743500000000003,4.916666666666667,4.0,1.0,,,,
28,-1.8209999999999997,5.5,5.0,3.0,,,,
29,-1.8209999999999997,4.916666666666667,5.0,2.0,,,,
30,-1.8209999999999997,6.416666666666667,8.0,3.0,,,,
31,-1.8209999999999997,7.25,8.0,3.0,,,,
