,binding E,GCN,CN1,CN2,ratio surface,GCN mean,CN1 mean,CN2 mean
0,-1.5800119047619048,2.8333333333333335,3.0,0.0,1.0,2.2962962962962963,4.666666666666667,0.6666666666666666
1,-1.5800119047619048,2.0833333333333335,3.0,0.0,1.0,2.5740740740740744,4.666666666666667,0.6666666666666666
2,-1.5877833333333335,1.5833333333333333,6.0,1.0,1.0,2.5185185185185186,4.222222222222222,0.8888888888888888
3,-1.5877833333333335,1.8333333333333333,6.0,1.0,1.0,2.4074074074074074,4.444444444444445,1.1111111111111112
4,-1.5877833333333335,2.75,6.0,1.0,1.0,2.2870370370370368,4.0,0.8888888888888888
5,-1.5800119047619048,2.8333333333333335,3.0,0.0,1.0,2.064814814814815,4.0,0.8888888888888888
6,-1.7991999999999988,2.0,5.0,1.0,,,,
7,-1.7991999999999988,2.6666666666666665,5.0,1.0,,,,
8,-1.7991999999999988,2.0833333333333335,5.0,1.0,,,,
9,-1.5800119047619048,1.8333333333333333,3.0,0.0,,,,
10,-1.5877833333333335,2.0,6.0,1.0,,,,
11,-1.5877833333333335,2.75,6.0,1.0,,,,
12,-1.7991999999999988,2.3333333333333335,5.0,1.0,,,,
13,-1.5800119047619048,2.75,3.0,0.0,,,,
14,-1.5877833333333335,2.75,6.0,1.0,,,,
15,-1.5800119047619048,3.25,3.0,0.0,,,,
16,-1.7991999999999988,2.4166666666666665,5.0,1.0,,,,
17,-1.7991999999999988,3.0833333333333335,5.0,1.0,,,,
18,-1.4086733333333334,2.5,4.0,1.0,,,,
19,-1.4086733333333334,2.5,4.0,1.0,,,,
20,-1.5996166666666662,2.5,4.0,0.0,,,,
21,-1.7667166666666665,2.1666666666666665,8.0,0.0,,,,
22,-1.5996166666666662,2.5,4.0,0.0,,,,
23,-1.3935352380952384,2.5833333333333335,3.0,1.0,,,,
24,-1.3935352380952384,2.5833333333333335,3.0,1.0,,,,
25,-1.6914199999999995,2.5,4.0,2.0,,,,
26,-1.6914199999999995,2.8333333333333335,4.0,2.0,,,,
27,-1.4086733333333334,2.25,4.0,1.0,,,,
28,-1.4086733333333334,2.25,4.0,1.0,,,,
29,-1.3935352380952384,2.3333333333333335,3.0,1.0,,,,
30,-1.7667166666666665,2.25,8.0,0.0,,,,
31,-1.4086733333333334,2.25,4.0,1.0,,,,
32,-1.3935352380952384,2.3333333333333335,3.0,1.0,,,,
33,-1.7991999999999988,2.5,5.0,1.0,,,,
34,-1.820199999999999,2.9166666666666665,5.0,2.0,,,,
35,-1.6914199999999995,2.5833333333333335,4.0,2.0,,,,
36,-1.5996166666666662,2.0833333333333335,4.0,0.0,,,,
37,-1.3935352380952384,2.4166666666666665,3.0,1.0,,,,
38,-1.3935352380952384,2.1666666666666665,3.0,1.0,,,,
39,-1.5877833333333335,2.0833333333333335,7.0,1.0,,,,
40,-1.4086733333333334,2.6666666666666665,4.0,1.0,,,,
41,-1.5996166666666662,2.6666666666666665,4.0,0.0,,,,
42,-1.6652199999999988,2.3333333333333335,4.0,1.0,,,,
43,-1.6914199999999995,2.6666666666666665,4.0,2.0,,,,
44,-1.60222,1.5,3.0,1.0,,,,
45,-1.7667166666666665,2.25,6.0,0.0,,,,
46,-1.3935352380952384,2.5,3.0,1.0,,,,
47,-1.4102352380952385,2.25,3.0,2.0,,,,
48,-1.5877833333333335,1.8333333333333333,6.0,1.0,,,,
49,-1.8242385714285712,2.0,2.0,0.0,,,,
50,-1.60222,1.8333333333333333,3.0,1.0,,,,
51,-1.6652199999999988,1.5,4.0,1.0,,,,
52,-1.7991999999999988,2.25,6.0,1.0,,,,
53,-1.60222,2.1666666666666665,3.0,1.0,,,,
