,generation no.,mean,sd,min_val,max_val
0,0,-0.558070377596876,0.3493962661200836,-1.1182850861404825,-0.1786085275914367
0,1,-1.7965459626775897,2.039015629469074,-5.008576235057459,-0.1786085275914367
0,2,-3.3437849176095695,2.472595803022237,-6.256765338693977,-0.1786085275914367
0,3,-3.666302423123372,2.4011371260711223,-6.256765338693977,-0.19057928287750692
0,4,-4.95350734436421,1.7338370502273412,-6.256765338693977,-1.5911160542365228
0,5,-5.543603247442804,1.0067386405642254,-6.256765338693977,-3.5424014449022847
0,6,-6.02878410696219,0.11504318721366301,-6.256765338693977,-5.951827252668004
0,7,-6.03017036549965,0.11434572347522183,-6.256765338693977,-5.951827252668004
0,8,-6.0316944259263625,0.11365206592109722,-6.256765338693977,-5.951827252668004
0,9,-6.059459974642258,0.11527583330617035,-6.256765338693977,-5.951827252668004
0,10,-6.059459974642258,0.11527583330617035,-6.256765338693977,-5.951827252668004
0,11,-6.059459974642258,0.11527583330617035,-6.256765338693977,-5.951827252668004
0,12,-6.059459974642258,0.11527583330617035,-6.256765338693977,-5.951827252668004
0,13,-6.088382880130069,0.11449623716773671,-6.256765338693977,-5.951827252668004
0,14,-6.088382880130069,0.11449623716773671,-6.256765338693977,-5.951827252668004
0,15,-6.27754427508064,0.32338122352110027,-6.8976342274208555,-5.96830574249922
0,16,-6.277629566388576,0.3233757880533246,-6.8976342274208555,-5.96830574249922
0,17,-6.281084522580852,0.33000579551580367,-6.914909008382238,-5.96830574249922
0,18,-6.284539478773129,0.32840544421037876,-6.914909008382238,-5.96830574249922
0,19,-6.295640022188451,0.3242082638176247,-6.914909008382238,-5.96830574249922
0,20,-6.102680728995532,0.12270591632511091,-6.25719179523366,-5.95011254241764
0,21,-6.1153570843925635,0.1400599022654594,-6.320573572218817,-5.95011254241764
0,22,-6.1153570843925635,0.1400599022654594,-6.320573572218817,-5.95011254241764
0,23,-6.1155407682166025,0.13984350425692163,-6.320573572218817,-5.951030961537838
0,24,-6.133068319141548,0.15993056612626919,-6.375061559182795,-5.951030961537838
0,25,-6.181131009984847,0.20953748044522127,-6.467925800814794,-5.951030961537838
0,26,-6.181131009984847,0.20953748044522127,-6.467925800814794,-5.951030961537838
0,27,-6.282190587440182,0.3520727015949786,-6.880359446459472,-5.951030961537838
0,28,-6.282190587440182,0.3520727015949786,-6.880359446459472,-5.951030961537838
0,29,-6.282190587440182,0.3520727015949786,-6.880359446459472,-5.951030961537838
0,30,-6.282190587440182,0.3520727015949786,-6.880359446459472,-5.951030961537838
0,31,-6.282190587440182,0.3520727015949786,-6.880359446459472,-5.951030961537838
0,32,-6.282190587440182,0.3520727015949786,-6.880359446459472,-5.951030961537838
0,33,-6.282190587440182,0.3520727015949786,-6.880359446459472,-5.951030961537838
0,34,-6.285461859808419,0.3490435007740949,-6.880359446459472,-5.967387323379023
0,35,-6.288916816000696,0.35495042262735615,-6.8976342274208555,-5.967387323379023
0,36,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,37,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,38,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,39,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,40,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,41,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,42,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,43,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,44,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,45,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,46,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,47,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,48,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,49,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,50,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,51,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,52,-6.292371772192972,0.36089296667068216,-6.914909008382238,-5.967387323379023
0,53,-6.298737047349421,0.35535934124195795,-6.914909008382238,-5.967387323379023
0,54,-6.298737047349421,0.35535934124195795,-6.914909008382238,-5.967387323379023
0,55,-6.298737047349421,0.35535934124195795,-6.914909008382238,-5.967387323379023
0,56,-6.298737047349421,0.35535934124195795,-6.914909008382238,-5.967387323379023
0,57,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,58,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,59,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,60,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,61,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,62,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,63,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,64,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,65,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,66,-6.29892073117346,0.3552051499857662,-6.914909008382238,-5.967387323379023
0,67,-6.299946036306855,0.354350233386911,-6.914909008382238,-5.967387323379023
0,68,-6.299946036306855,0.354350233386911,-6.914909008382238,-5.967387323379023
0,69,-6.299946036306855,0.354350233386911,-6.914909008382238,-5.967387323379023
0,70,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,71,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,72,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,73,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,74,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,75,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,76,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,77,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,78,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,79,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,80,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,81,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,82,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,83,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,84,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,85,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,86,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,87,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,88,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,89,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,90,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,91,-6.303400992499131,0.35154219792813535,-6.914909008382238,-5.967387323379023
0,92,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,93,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,94,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,95,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,96,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,97,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,98,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,99,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,100,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,101,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,102,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,103,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,104,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,105,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,106,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,107,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,108,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,109,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,110,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,111,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,112,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,113,-6.306855948691407,0.357568357975801,-6.93218378934362,-5.967387323379023
0,114,-6.1269378559185395,0.17978216306900846,-6.467925800814794,-5.967387323379023
0,115,-6.1269378559185395,0.17978216306900846,-6.467925800814794,-5.967387323379023
0,116,-6.133114933260545,0.17662324053540018,-6.467925800814794,-5.967387323379023
0,117,-6.139663892241034,0.17417089500651511,-6.467925800814794,-5.967387323379023
0,118,-6.139663892241034,0.17417089500651511,-6.467925800814794,-5.967387323379023
0,119,-6.139663892241034,0.17417089500651511,-6.467925800814794,-5.967387323379023
0,120,-6.163602832693724,0.1561395372754682,-6.467925800814794,-6.032593325479287
0,121,-6.163602832693724,0.1561395372754682,-6.467925800814794,-6.032593325479287
0,122,-6.163602832693724,0.1561395372754682,-6.467925800814794,-6.032593325479287
0,123,-6.166004705800094,0.15503239835984445,-6.467925800814794,-6.032593325479287
0,124,-6.166004705800094,0.15503239835984445,-6.467925800814794,-6.032593325479287
0,125,-6.166004705800094,0.15503239835984445,-6.467925800814794,-6.032593325479287
0,126,-6.166004705800094,0.15503239835984445,-6.467925800814794,-6.032593325479287
0,127,-6.166004705800094,0.15503239835984445,-6.467925800814794,-6.032593325479287
0,128,-6.166004705800094,0.15503239835984445,-6.467925800814794,-6.032593325479287
0,129,-6.16945966199237,0.15368938248605077,-6.467925800814794,-6.032593325479287
0,130,-6.16945966199237,0.15368938248605077,-6.467925800814794,-6.032593325479287
0,131,-6.16945966199237,0.15368938248605077,-6.467925800814794,-6.032593325479287
0,132,-6.16945966199237,0.15368938248605077,-6.467925800814794,-6.032593325479287
0,133,-6.181885050325649,0.1443494115956774,-6.467925800814794,-6.087082025642475
0,134,-6.181885050325649,0.1443494115956774,-6.467925800814794,-6.087082025642475
0,135,-6.181885050325649,0.1443494115956774,-6.467925800814794,-6.087082025642475
0,136,-6.181885050325649,0.1443494115956774,-6.467925800814794,-6.087082025642475
0,137,-6.181885050325649,0.1443494115956774,-6.467925800814794,-6.087082025642475
0,138,-6.181885050325649,0.1443494115956774,-6.467925800814794,-6.087082025642475
0,139,-6.1942908386047835,0.13820330840628647,-6.467925800814794,-6.094720267145679
0,140,-6.1942908386047835,0.13820330840628647,-6.467925800814794,-6.094720267145679
0,141,-6.205822402078188,0.13166492907862776,-6.467925800814794,-6.116366172135708
0,142,-6.205822402078188,0.13166492907862776,-6.467925800814794,-6.116366172135708
0,143,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,144,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,145,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,146,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,147,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,148,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,149,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,150,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,151,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,152,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,153,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,154,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,155,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,156,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,157,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,158,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,159,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,160,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,161,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,162,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,163,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,164,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,165,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,166,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,167,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,168,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,169,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,170,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,171,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,172,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,173,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,174,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,175,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,176,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,177,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,178,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,179,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,180,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,181,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,182,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,183,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,184,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,185,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,186,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,187,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,188,-6.212371361058676,0.12781047939550086,-6.467925800814794,-6.1433309858895875
0,189,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,190,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,191,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,192,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,193,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,194,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,195,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,196,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,197,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,198,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,199,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,200,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
0,201,-6.215465363846887,0.12642133674880943,-6.467925800814794,-6.1433309858895875
